Group,Code,Name,Year,Antigen,Antigen_description,Coverage_category,Coverage_category_description,Target_number,Doses,Coverage
COUNTRIES,CHN,China,2021,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,ADMIN,Administrative coverage (doses given / target population),1579184.0,1176568,74.5
COUNTRIES,CHN,China,2021,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,OFFICIAL,Official country-reported coverage estimate,3094189.0,2102123,67.9
COUNTRIES,CHN,China,2021,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3847399.0,2578367,67.0
COUNTRIES,CHN,China,2021,MCV1,Measles-containing vaccine - 1st dose,ADMIN,Administrative coverage (doses given / target population),990974.0,683882,69.0
COUNTRIES,CHN,China,2021,MCV1,Measles-containing vaccine - 1st dose,OFFICIAL,Official country-reported coverage estimate,687861.0,449166,65.3
COUNTRIES,CHN,China,2021,MCV1,Measles-containing vaccine - 1st dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,1241677.0,897627,72.3
COUNTRIES,CHN,China,2021,MCV2,Measles-containing vaccine - 2nd dose (booster),ADMIN,Administrative coverage (doses given / target population),2799777.0,1664008,59.4
COUNTRIES,CHN,China,2021,MCV2,Measles-containing vaccine - 2nd dose (booster),OFFICIAL,Official country-reported coverage estimate,2019855.0,1188339,58.8
COUNTRIES,CHN,China,2021,MCV2,Measles-containing vaccine - 2nd dose (booster),WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3015032.0,2246193,74.5
COUNTRIES,CHN,China,2021,POL3,Polio - 3rd dose,ADMIN,Administrative coverage (doses given / target population),1186779.0,821979,69.3
COUNTRIES,CHN,China,2021,POL3,Polio - 3rd dose,OFFICIAL,Official country-reported coverage estimate,3217849.0,2370383,73.7
COUNTRIES,CHN,China,2021,POL3,Polio - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,4902210.0,3501437,71.4
COUNTRIES,CHN,China,2021,HEPB3,Hepatitis B - 3rd dose,ADMIN,Administrative coverage (doses given / target population),2470150.0,1919615,77.7
COUNTRIES,CHN,China,2021,HEPB3,Hepatitis B - 3rd dose,OFFICIAL,Official country-reported coverage estimate,2814892.0,1985673,70.5
COUNTRIES,CHN,China,2021,HEPB3,Hepatitis B - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,2765092.0,1750698,63.3
COUNTRIES,CHN,China,2021,PCV3,Pneumococcal conjugate vaccine - 3rd dose,ADMIN,Administrative coverage (doses given / target population),1409693.0,970779,68.9
COUNTRIES,CHN,China,2021,PCV3,Pneumococcal conjugate vaccine - 3rd dose,OFFICIAL,Official country-reported coverage estimate,,3503002,71.5
COUNTRIES,CHN,China,2021,PCV3,Pneumococcal conjugate vaccine - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3033071.0,1868447,61.6
COUNTRIES,CHN,China,2022,BCG,Bacille Calmette-Guerin (Tuberculosis),ADMIN,Administrative coverage (doses given / target population),3637447.0,2349580,64.6
COUNTRIES,CHN,China,2022,BCG,Bacille Calmette-Guerin (Tuberculosis),OFFICIAL,Official country-reported coverage estimate,847901.0,560779,66.1
COUNTRIES,CHN,China,2022,BCG,Bacille Calmette-Guerin (Tuberculosis),WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,1092964.0,729625,66.8
COUNTRIES,CHN,China,2022,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,ADMIN,Administrative coverage (doses given / target population),4613510.0,3647450,79.1
COUNTRIES,CHN,China,2022,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,OFFICIAL,Official country-reported coverage estimate,256122.0,178903,69.9
COUNTRIES,CHN,China,2022,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,1819566.0,1229520,67.6
COUNTRIES,CHN,China,2022,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,ADMIN,Administrative coverage (doses given / target population),1916355.0,1427756,74.5
COUNTRIES,CHN,China,2022,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,OFFICIAL,Official country-reported coverage estimate,1506898.0,945503,62.7
COUNTRIES,CHN,China,2022,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,4714391.0,2677405,56.8
COUNTRIES,CHN,China,2022,MCV1,Measles-containing vaccine - 1st dose,ADMIN,Administrative coverage (doses given / target population),2553381.0,1901312,74.5
COUNTRIES,CHN,China,2022,MCV1,Measles-containing vaccine - 1st dose,OFFICIAL,Official country-reported coverage estimate,2022444.0,1379396,68.2
COUNTRIES,CHN,China,2022,MCV1,Measles-containing vaccine - 1st dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,2465482.0,1355370,55.0
COUNTRIES,CHN,China,2022,MCV2,Measles-containing vaccine - 2nd dose (booster),ADMIN,Administrative coverage (doses given / target population),4575596.0,2850568,62.3
COUNTRIES,CHN,China,2022,MCV2,Measles-containing vaccine - 2nd dose (booster),OFFICIAL,Official country-reported coverage estimate,3600688.0,2295216,63.7
COUNTRIES,CHN,China,2022,MCV2,Measles-containing vaccine - 2nd dose (booster),WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,2199865.0,1523434,69.3
COUNTRIES,CHN,China,2022,POL3,Polio - 3rd dose,ADMIN,Administrative coverage (doses given / target population),2112670.0,1368910,64.8
COUNTRIES,CHN,China,2022,POL3,Polio - 3rd dose,OFFICIAL,Official country-reported coverage estimate,450192.0,308286,68.5
COUNTRIES,CHN,China,2022,POL3,Polio - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,2097335.0,1368870,65.3
COUNTRIES,CHN,China,2022,HEPB3,Hepatitis B - 3rd dose,ADMIN,Administrative coverage (doses given / target population),3757169.0,2469532,65.7
COUNTRIES,CHN,China,2022,HEPB3,Hepatitis B - 3rd dose,OFFICIAL,Official country-reported coverage estimate,4689933.0,3271766,69.8
COUNTRIES,CHN,China,2022,HEPB3,Hepatitis B - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,136731.0,81003,59.2
COUNTRIES,CHN,China,2022,PCV3,Pneumococcal conjugate vaccine - 3rd dose,ADMIN,Administrative coverage (doses given / target population),3806377.0,2803713,73.7
COUNTRIES,CHN,China,2022,PCV3,Pneumococcal conjugate vaccine - 3rd dose,OFFICIAL,Official country-reported coverage estimate,629280.0,409319,65.0
COUNTRIES,CHN,China,2022,PCV3,Pneumococcal conjugate vaccine - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,4974374.0,3183735,64.0
COUNTRIES,CHN,China,2023,BCG,Bacille Calmette-Guerin (Tuberculosis),ADMIN,Administrative coverage (doses given / target population),4509200.0,3223802,71.5
COUNTRIES,CHN,China,2023,BCG,Bacille Calmette-Guerin (Tuberculosis),OFFICIAL,Official country-reported coverage estimate,3235138.0,2422617,74.9
COUNTRIES,CHN,China,2023,BCG,Bacille Calmette-Guerin (Tuberculosis),WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,1195547.0,856530,71.6
COUNTRIES,CHN,China,2023,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,ADMIN,Administrative coverage (doses given / target population),2838117.0,1966782,69.3
COUNTRIES,CHN,China,2023,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,OFFICIAL,Official country-reported coverage estimate,4392796.0,3493466,79.5
COUNTRIES,CHN,China,2023,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3091296.0,1839051,59.5
COUNTRIES,CHN,China,2023,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,ADMIN,Administrative coverage (doses given / target population),4300285.0,3030139,70.5
COUNTRIES,CHN,China,2023,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,OFFICIAL,Official country-reported coverage estimate,865295.0,603783,69.8
COUNTRIES,CHN,China,2023,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3448139.0,2520156,73.1
COUNTRIES,CHN,China,2023,MCV1,Measles-containing vaccine - 1st dose,ADMIN,Administrative coverage (doses given / target population),,2463039,58.8
COUNTRIES,CHN,China,2023,MCV1,Measles-containing vaccine - 1st dose,OFFICIAL,Official country-reported coverage estimate,3764689.0,2437285,64.7
COUNTRIES,CHN,China,2023,MCV1,Measles-containing vaccine - 1st dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3779174.0,2420944,64.1
COUNTRIES,CHN,China,2023,MCV2,Measles-containing vaccine - 2nd dose (booster),ADMIN,Administrative coverage (doses given / target population),172613.0,128749,74.6
COUNTRIES,CHN,China,2023,MCV2,Measles-containing vaccine - 2nd dose (booster),OFFICIAL,Official country-reported coverage estimate,4635638.0,3062506,66.1
COUNTRIES,CHN,China,2023,MCV2,Measles-containing vaccine - 2nd dose (booster),WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,4746779.0,3247858,68.4
COUNTRIES,CHN,China,2023,POL3,Polio - 3rd dose,ADMIN,Administrative coverage (doses given / target population),316184.0,198460,62.8
COUNTRIES,CHN,China,2023,POL3,Polio - 3rd dose,OFFICIAL,Official country-reported coverage estimate,2821751.0,1871583,66.3
COUNTRIES,CHN,China,2023,POL3,Polio - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,1568827.0,1003170,63.9
COUNTRIES,CHN,China,2023,HEPB3,Hepatitis B - 3rd dose,ADMIN,Administrative coverage (doses given / target population),3995776.0,2778335,69.5
COUNTRIES,CHN,China,2023,HEPB3,Hepatitis B - 3rd dose,OFFICIAL,Official country-reported coverage estimate,2785112.0,1631519,58.6
COUNTRIES,CHN,China,2023,HEPB3,Hepatitis B - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,662302.0,468062,70.7
COUNTRIES,CHN,China,2023,PCV3,Pneumococcal conjugate vaccine - 3rd dose,ADMIN,Administrative coverage (doses given / target population),1108399.0,700865,63.2
COUNTRIES,CHN,China,2023,PCV3,Pneumococcal conjugate vaccine - 3rd dose,OFFICIAL,Official country-reported coverage estimate,941191.0,685276,72.8
COUNTRIES,CHN,China,2023,PCV3,Pneumococcal conjugate vaccine - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,1533252.0,927590,60.5
COUNTRIES,ZAF,South Africa,2010,BCG,Bacille Calmette-Guerin (Tuberculosis),ADMIN,Administrative coverage (doses given / target population),1689328.0,1149352,68.0
COUNTRIES,ZAF,South Africa,2010,BCG,Bacille Calmette-Guerin (Tuberculosis),OFFICIAL,Official country-reported coverage estimate,2414873.0,1451312,60.1
COUNTRIES,ZAF,South Africa,2010,BCG,Bacille Calmette-Guerin (Tuberculosis),WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,1209303.0,633503,52.4
COUNTRIES,ZAF,South Africa,2010,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,ADMIN,Administrative coverage (doses given / target population),247433.0,135907,54.9
COUNTRIES,ZAF,South Africa,2010,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,OFFICIAL,Official country-reported coverage estimate,,2266277,63.3
COUNTRIES,ZAF,South Africa,2010,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3126328.0,1667238,53.3
COUNTRIES,ZAF,South Africa,2010,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,ADMIN,Administrative coverage (doses given / target population),3737395.0,2077457,55.6
COUNTRIES,ZAF,South Africa,2010,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,OFFICIAL,Official country-reported coverage estimate,4650655.0,2405754,51.7
COUNTRIES,ZAF,South Africa,2010,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,434963.0,183747,42.2
COUNTRIES,ZAF,South Africa,2010,MCV1,Measles-containing vaccine - 1st dose,ADMIN,Administrative coverage (doses given / target population),4484722.0,2568170,57.3
COUNTRIES,ZAF,South Africa,2010,MCV1,Measles-containing vaccine - 1st dose,OFFICIAL,Official country-reported coverage estimate,3860692.0,2429839,62.9
COUNTRIES,ZAF,South Africa,2010,MCV1,Measles-containing vaccine - 1st dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,1420176.0,662819,46.7
COUNTRIES,ZAF,South Africa,2010,MCV2,Measles-containing vaccine - 2nd dose (booster),ADMIN,Administrative coverage (doses given / target population),4912356.0,3090514,62.9
COUNTRIES,ZAF,South Africa,2010,MCV2,Measles-containing vaccine - 2nd dose (booster),OFFICIAL,Official country-reported coverage estimate,2395974.0,1569404,65.5
COUNTRIES,ZAF,South Africa,2010,MCV2,Measles-containing vaccine - 2nd dose (booster),WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,1804107.0,1155942,64.1
COUNTRIES,ZAF,South Africa,2010,POL3,Polio - 3rd dose,ADMIN,Administrative coverage (doses given / target population),68441.0,33646,49.2
COUNTRIES,ZAF,South Africa,2010,POL3,Polio - 3rd dose,OFFICIAL,Official country-reported coverage estimate,1576736.0,841385,53.4
COUNTRIES,ZAF,South Africa,2010,POL3,Polio - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,2303390.0,1107494,48.1
COUNTRIES,ZAF,South Africa,2010,HEPB3,Hepatitis B - 3rd dose,ADMIN,Administrative coverage (doses given / target population),2454754.0,1424313,58.0
COUNTRIES,ZAF,South Africa,2010,HEPB3,Hepatitis B - 3rd dose,OFFICIAL,Official country-reported coverage estimate,4700648.0,2493396,53.0
COUNTRIES,ZAF,South Africa,2010,HEPB3,Hepatitis B - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3081524.0,1452632,47.1
COUNTRIES,ZAF,South Africa,2010,PCV3,Pneumococcal conjugate vaccine - 3rd dose,ADMIN,Administrative coverage (doses given / target population),3261792.0,1475207,45.2
COUNTRIES,ZAF,South Africa,2010,PCV3,Pneumococcal conjugate vaccine - 3rd dose,OFFICIAL,Official country-reported coverage estimate,1524677.0,966832,63.4
COUNTRIES,ZAF,South Africa,2010,PCV3,Pneumococcal conjugate vaccine - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3744094.0,1935460,51.7
COUNTRIES,ZAF,South Africa,2011,BCG,Bacille Calmette-Guerin (Tuberculosis),ADMIN,Administrative coverage (doses given / target population),4199777.0,2709129,64.5
COUNTRIES,ZAF,South Africa,2011,BCG,Bacille Calmette-Guerin (Tuberculosis),OFFICIAL,Official country-reported coverage estimate,3147129.0,1916748,60.9
COUNTRIES,ZAF,South Africa,2011,BCG,Bacille Calmette-Guerin (Tuberculosis),WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3729106.0,2422442,65.0
COUNTRIES,ZAF,South Africa,2011,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,ADMIN,Administrative coverage (doses given / target population),913239.0,493196,54.0
COUNTRIES,ZAF,South Africa,2011,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,OFFICIAL,Official country-reported coverage estimate,3036915.0,1769986,58.3
COUNTRIES,ZAF,South Africa,2011,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,71199.0,40407,56.8
COUNTRIES,ZAF,South Africa,2011,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,ADMIN,Administrative coverage (doses given / target population),,1327923,58.8
COUNTRIES,ZAF,South Africa,2011,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,OFFICIAL,Official country-reported coverage estimate,3306564.0,1937511,58.6
COUNTRIES,ZAF,South Africa,2011,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,1260214.0,796458,63.2
COUNTRIES,ZAF,South Africa,2011,MCV1,Measles-containing vaccine - 1st dose,ADMIN,Administrative coverage (doses given / target population),3385761.0,1778579,52.5
COUNTRIES,ZAF,South Africa,2011,MCV1,Measles-containing vaccine - 1st dose,OFFICIAL,Official country-reported coverage estimate,1681406.0,951974,56.6
COUNTRIES,ZAF,South Africa,2011,MCV1,Measles-containing vaccine - 1st dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,162137.0,98154,60.5
COUNTRIES,ZAF,South Africa,2011,MCV2,Measles-containing vaccine - 2nd dose (booster),ADMIN,Administrative coverage (doses given / target population),1602935.0,1021629,63.7
COUNTRIES,ZAF,South Africa,2011,MCV2,Measles-containing vaccine - 2nd dose (booster),OFFICIAL,Official country-reported coverage estimate,2883823.0,1566709,54.3
COUNTRIES,ZAF,South Africa,2011,MCV2,Measles-containing vaccine - 2nd dose (booster),WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3729829.0,2070819,55.5
COUNTRIES,ZAF,South Africa,2011,POL3,Polio - 3rd dose,ADMIN,Administrative coverage (doses given / target population),655923.0,381067,58.1
COUNTRIES,ZAF,South Africa,2011,POL3,Polio - 3rd dose,OFFICIAL,Official country-reported coverage estimate,592358.0,336017,56.7
COUNTRIES,ZAF,South Africa,2011,POL3,Polio - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,4872393.0,3207134,65.8
COUNTRIES,ZAF,South Africa,2011,HEPB3,Hepatitis B - 3rd dose,ADMIN,Administrative coverage (doses given / target population),3755142.0,2286205,
COUNTRIES,ZAF,South Africa,2011,HEPB3,Hepatitis B - 3rd dose,OFFICIAL,Official country-reported coverage estimate,3778882.0,2222331,58.8
COUNTRIES,ZAF,South Africa,2011,HEPB3,Hepatitis B - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3482352.0,1890091,54.3
COUNTRIES,ZAF,South Africa,2011,PCV3,Pneumococcal conjugate vaccine - 3rd dose,ADMIN,Administrative coverage (doses given / target population),902181.0,473511,52.5
COUNTRIES,ZAF,South Africa,2011,PCV3,Pneumococcal conjugate vaccine - 3rd dose,OFFICIAL,Official country-reported coverage estimate,,1111770,59.0
COUNTRIES,ZAF,South Africa,2011,PCV3,Pneumococcal conjugate vaccine - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,509081,57.1
COUNTRIES,ZAF,South Africa,2012,BCG,Bacille Calmette-Guerin (Tuberculosis),ADMIN,Administrative coverage (doses given / target population),1702618.0,1134247,66.6
COUNTRIES,ZAF,South Africa,2012,BCG,Bacille Calmette-Guerin (Tuberculosis),OFFICIAL,Official country-reported coverage estimate,4652928.0,2463001,52.9
COUNTRIES,ZAF,South Africa,2012,BCG,Bacille Calmette-Guerin (Tuberculosis),WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,4503015.0,2259254,50.2
COUNTRIES,ZAF,South Africa,2012,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,ADMIN,Administrative coverage (doses given / target population),2283382.0,1620555,71.0
COUNTRIES,ZAF,South Africa,2012,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,OFFICIAL,Official country-reported coverage estimate,3822763.0,2357432,61.7
COUNTRIES,ZAF,South Africa,2012,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,4559379.0,2313804,50.7
COUNTRIES,ZAF,South Africa,2012,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,ADMIN,Administrative coverage (doses given / target population),1251187.0,773796,61.8
COUNTRIES,ZAF,South Africa,2012,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,OFFICIAL,Official country-reported coverage estimate,1906812.0,1092087,57.3
COUNTRIES,ZAF,South Africa,2012,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,398092.0,289255,72.7
COUNTRIES,ZAF,South Africa,2012,MCV1,Measles-containing vaccine - 1st dose,ADMIN,Administrative coverage (doses given / target population),657233.0,349037,53.1
COUNTRIES,ZAF,South Africa,2012,MCV1,Measles-containing vaccine - 1st dose,OFFICIAL,Official country-reported coverage estimate,4375524.0,2341909,53.5
COUNTRIES,ZAF,South Africa,2012,MCV1,Measles-containing vaccine - 1st dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,538886.0,368741,68.4
COUNTRIES,ZAF,South Africa,2012,MCV2,Measles-containing vaccine - 2nd dose (booster),ADMIN,Administrative coverage (doses given / target population),4006360.0,2322739,58.0
